,forcing_value,num_units,top_n,seed,sentence,mean_metric,forced_layer,perplexity,context,concept
0,on_p50,1000,1,1,"South Africa Net Profit Stable
In 2019, South Africa’s net profit rose 1.1% to R 107.7 billion, although the country’s real GDP fell 0.8% and the profit margin declined to 14.2%",0.9763192309700001,,,,zh
1,on_p50,1000,1,2,"import React, { Component } from'react';
import PropTypes from 'prop-types';


export default class Info extends Component {
  constructor(props) {
    super(props);
  }

  render() {
    let {
      style
    } = this",0.9763192309700001,,,,zh
2,on_p50,1000,1,3,"Systematic classification of Type 2 diabetes, Type 2 diabetes complications and comorbidities: The position of the National Diabetes Education Programme at the International Diabetes Federation and World Health Organisation
M. Solomon, R.E. Prentice, M. S",0.9763192309700001,,,,zh
3,on_p50,1000,1,4,"2020-09-15 2022-01-13 afp.admin 0 Comments
In 1968, the economic crisis coincided with the cultural revolution of the sixties. With the rapid development of consumer goods and the expansion of",0.9763192309700001,,,,zh
4,on_p50,1000,1,5,"8 Best (Seeing All 4 Seasons)
The most notable theatrical intake of the 1970s was the introduction of Superman, the Man of Steel. After his debut, the movie’s success was so enormous that sequels were called for. A few",0.9763192309700001,,,,zh
5,on_p50,1000,1,6,"﻿using Serilog;
using System;

namespace xServer.Core.Logging
{
	public class SerilogWrapper : ILogger
	{
		private readonly ILogger _logger;
		private readonly LogLevel _level;

		public SerilogWrapper(",0.9763192309700001,,,,zh
6,on_p50,1000,1,7,"# 小行星4463

小行星4463（1981 TM，英語：）是一顆位於小行星帶的小行星。由丹麥天文學家克��",0.9763192309700001,,,,zh
7,on_p50,1000,1,8,"Home > Opinion > 2015 > 12 > 23 > Kashmir from a US perspective
Kashmir from a US perspective
Kashmir is a Muslim majority region on the mainland Indian sub-continent between Pakistan and India that has been involved in a long",0.9763192309700001,,,,zh
8,on_p50,1000,1,9,"300 Things I've Learned So Far in My 20's
I can't believe I'm 23.. It seriously feels like yesterday that I was 16.
To be completely honest, I woke up this morning feeling like I didn't have my sh",0.9763192309700001,,,,zh
9,on_p50,1000,1,10,"← Roxbury Presbyterian Church to host domestic violence panel and discussion
The airwaves come alive in December →",0.9763192309700001,,,,zh
10,on_p50,1000,1,11,"""Meeting; what was learned about the rose, and the way to find it in the desert of this world""
[Lecture: S-4974: 23rd May, 1922 | Berlin]
Today I would like to speak to you about a",0.9763192309700001,,,,zh
11,on_p50,1000,1,12,"# 上海钢铁

上海钢铁控股有限公司（港交所：01047），曾是上海钢铁集团旗下的一间上",0.9763192309700001,,,,zh
12,on_p50,1000,1,13,"The Malibu Seaside Inn, located on the Pacific Coast Highway in Malibu, California, is a 32-room inn that offers rustic charm with a relaxed seaside atmosphere. The inn was designed by noted architect Eric Blackshear in the late 1970s",0.9763192309700001,,,,zh
13,on_p50,1000,1,14,"ALBERTO SARACENI

IL CONTE ALESSIANO

TRAGICOMEDIA IN DUE ATTI

MILANO CASA EDITRICE BALDINI CALDERARESI

DIREZIONE",0.9763192309700001,,,,zh
14,on_p50,1000,1,15,"package com.github.jxen.pudding;

import com.github.jxen.pudding.api.Ranges;
import org.junit.Test;

import java.util.regex.Pattern;

import static org.hamcrest.CoreMatch",0.9763192309700001,,,,zh
15,on_p50,1000,1,16,"Tags: python, pytorch, conv-neural-network

Question: How to make Pytorch's Conv2d output three classes?

I am trying to create a neural network that will take in a 300x300 black and white image and output three",0.9763192309700001,,,,zh
16,on_p50,1000,1,17,"# 伯克利浸会大学

伯克利浸会大学（Berkeley Divinity School）是一所建立于1837年的三年制神学院，它成立于美国康涅",0.9763192309700001,,,,zh
17,on_p50,1000,1,18,"#
Vladimir T. Jones""


# This file is a.h file for defining all the data types within this program.
#
# Please note that all data types in this program are 16-bit data types.
# Also note that all functions/variables in this program",0.9763192309700001,,,,zh
