,forcing_value,num_units,top_n,seed,sentence,mean_metric,forced_layer,perplexity,context,concept
0,on_p50,1000,1,1,"Abby Conar
Courtesy of Abby Conar
Abby Conar is a Research Fellow in Ocean Mapping in the Department of Earth and Environmental Science at the Lamont-Doherty Earth Observatory. She is affiliated with the Center for Advanced Sensing and Sur",0.088699790259,,,,de
1,on_p50,1000,1,2,"＜Inside N.Korea＞ Father’s Passing Away Propels Flow of Talented, Ambitious North Koreans into China
Beijing-based North Korean defectors Kim Se-Ju (Institute for National Security Strategy, M.A. N",0.088699790259,,,,de
2,on_p50,1000,1,3,"System and method for assessing vulnerability in a communications network
Provided is a system and a method for assessing vulnerability in a communications network. A system for assessing vulnerability in a communications network includes: a vulnerability assessment unit for calculating a vulnerability index of a node in",0.088699790259,,,,de
3,on_p50,1000,1,4,"̂u2026 2650 Anchorage (Fairbanks)
̂u2026 2665 Anchorage (East)
̂u2026 2666 Anchorage (West/South)
̂u",0.088699790259,,,,de
4,on_p50,1000,1,5,"

import (
	""encoding/json""

	""github.com/BurntSushi/toml""
	""github.com/sirupsen/logrus""

	""github.com/apache/thrift/lib/go/thrift",0.088699790259,,,,de
5,on_p50,1000,1,6,"sahm9781603583135_fml.indd 1
For Annette Boeckler
You are the one.
It is to be a little world,
and I and the other women
are the half of that little one.
",0.088699790259,,,,de
6,on_p50,1000,1,7,"rate limit counter, and so on.
learn the Rate Limit API.
we start that in a second.
by using the curl command.
So we're happy with this.
and we want to be able to read that.
that we can then read in order to do our later",0.088699790259,,,,de
7,on_p50,1000,1,8,"Admiral Makarov National University of Navigation and Telecommunications is a high-level, specialized university in the field of Telecommunications. The University is the best place to be for those who love the sea and the main sea fleet of Ukraine. The University is a modern Educational Institution, which has",0.088699790259,,,,de
8,on_p50,1000,1,9,"eto- as noun (etos) preposition (eto-): A word that is not used in the English Standard Version but that occurs in the Greek text of 1 John 5:7 and that does not have an exact equivalent in English. In the other New Testament books, this word is usually translated",0.088699790259,,,,de
9,on_p50,1000,1,10,"aboriginal cultural heritage
An amendment to the Aboriginal Heritage Act 2000 (Qld) which came into effect on 9 July 2016, now provides for the recovery and return of Aboriginal cultural heritage items that have been unethically acquired or stolen.",0.088699790259,,,,de
10,on_p50,1000,1,11,"FAULT LINES; (3) COMPLEX SLIP; (4) CONSEQUENTIAL DAMAGES
INSURANCE-ALL PERILS POLICY-COVERAGE; INSURANCE-TRUST
This is an appeal from a nonjury",0.088699790259,,,,de
11,on_p50,1000,1,12,"(!function(e,t,n,o,i,g,s,l,h,w,v,d,x,E,B,z){
	'use strict';
	var undefined,
		m,
		k,
		M,
		",0.088699790259,,,,de
12,on_p50,1000,1,13,"„The best thing about the Olympics or the Commonwealth Games is not winning but taking part. It's the taking part that counts.“
Prinz Philip, Duke of Edinburgh4
„For me, the Commonwealth is not the sum of our achievements. It is the power of our shared values. It is",0.088699790259,,,,de
13,on_p50,1000,1,14,"　Eastwind Books of Berkeley, California, 2015.
Epigraph
He who sends a message by running bears his own blame.
—Chuang Tzu, _The Book of the Void_
Preface
A friend once said in an interview",0.088699790259,,,,de
