,forcing_value,num_units,top_n,seed,sentence,mean_metric,forced_layer,perplexity,context,concept
0,on_p50,1000,1,1,"12月27日,在京召开的国务院常务会议提出,要结合大力加强特色优势产业,鼓励农业大户、种养大户等新型经营主体承担险种责任,推动保险业激活保险业。",0.9763151029,,,,zh
1,on_p50,1000,1,2,"UAE(旧称:阿拉伯联合长国)是中国最引人注目的大国,也是中国在世界上最大的商业伙伴之一。无论在国际方面还是在对外交往方面,中国都是在全球事务中扮演着领导者角色。2002年7月中国国务院总",0.9763151029,,,,zh
2,on_p50,1000,1,3,"注:可根据需要加装铝扣板,或者不锈钢板",0.9763151029,,,,zh
3,on_p50,1000,1,4,"“商务部部长钟山在记者会上表示,特朗普政府希望通过对中国产品加征关税来对抗中国企业的竞争力,这一立场与中国政府此前已达成的共识不符。",0.9763151029,,,,zh
4,on_p50,1000,1,5,,0.9763151029,,,,zh
5,on_p50,1000,1,6,"为贯彻落实习近平总书记视察重庆重要讲话精神,按照实际工作安排,确保重庆各项工作有序开展,召开了全市党员干部学习贯彻党的十九大精神专题培训班。",0.9763151029,,,,zh
6,on_p50,1000,1,7,,0.9763151029,,,,zh
7,on_p50,1000,1,8,2小时前 - [综合新闻] 关注2岁幼童遭砍死徒抢夺钱 当局说了啥,0.9763151029,,,,zh
8,on_p50,1000,1,9,We're Looking For:,0.9763151029,,,,zh
9,on_p50,1000,1,10,"또, KBS, MBC, SBS, EBS, 한국교육방송공사, 한국산업인력管理会计师协会, 한국教师协, 한국新教师网, 한국各校学者协会, 한국各职业教育名校, 한국各高等学校及教育厅, 한국教师教育",0.9763151029,,,,zh
10,on_p50,1000,1,11,"Keywords: 酸化防止剂, 多环芳, 亲水性",0.9763151029,,,,zh
11,on_p50,1000,1,12,"Т, 远, 台南新生代作家 未来生物 出入先, 回来先 最后一个预告&最新版?",0.9763151029,,,,zh
12,on_p50,1000,1,13,과메기를 싸게 먹는 법 家禽的(家禽肉)这家禽肉(家禽肉)这家禽肉这家禽肉我们今天介绍的菜是蛋黄太好吃的所以我们决定准备蛋黄,0.9763151029,,,,zh
13,on_p50,1000,1,14,吉林大学附属第一医院-妇产科_妇科医院,0.9763151029,,,,zh
14,on_p50,1000,1,15,"为了让村民们能够更好的了解三星堆遗址,川博物馆还将举办专题讲座和免费讲座。",0.9763151029,,,,zh
15,on_p50,1000,1,16,想要知道更多关于如何开始创业就跟随小编一起来看看吧。,0.9763151029,,,,zh
16,on_p50,1000,1,17,"然后道:“这一次你是来找我,我想知道这一次你到底是如何才能救一座世界吧!”",0.9763151029,,,,zh
17,on_p50,1000,1,18,"科学家, 移民, 自然保护, 自然, 部份, 移民, 自然保护区, 大多, 群山, 土壤, 大部分, 世界, 山, 林, 温室, 温暖, 温室气体",0.9763151029,,,,zh
18,on_p50,1000,1,19,0个美国人过马路时电瓶车被闪光灯_网上真人百家乐作弊-网上真钱赌博网站-网上博彩公司评级,0.9763151029,,,,zh
19,on_p50,1000,1,20,您的当前位置: 首页> 万达娱乐官网下载> 万达娱乐平台电脑客户端> 正文,0.9763151029,,,,zh
20,on_p50,1000,1,21,有無将至(早起)用途:中国制版印刷品印刷材料:金属(室温),0.9763151029,,,,zh
21,on_p50,1000,1,22,房屋仲介 制度の第1位は、最重量的房屋仲介。,0.9763151029,,,,zh
22,on_p50,1000,1,23,2、网站的宣传部应同时在本市的区县级政府办公室、市直机关团委、市直企事业单位及有关部门设立专门设计部门。,0.9763151029,,,,zh
23,on_p50,1000,1,24,11个股突破5月底以来新高 创业板指涨近4%,0.9763151029,,,,zh
24,on_p50,1000,1,25,"애플 아이폰7플러스는 기존 아이폰7에 비해 훨씬 커진 5.8인치 스크린을 장착했으며, 지显示屏方面, 애플 아이폰7플러스에는 지显示屏更大, 업显示屏前, 이상의 3",0.9763151029,,,,zh
25,on_p50,1000,1,26,无损音乐播放器哪个好安卓其中岳阳、常德、张家界局地中到大雨,0.9763151029,,,,zh
26,on_p50,1000,1,27,"Ευχαριστώ πολύ για την παρέα, Νατάσα και Δώρο Πάπππ.",0.9763151029,,,,zh
27,on_p50,1000,1,28,Като адвокат имам следното впечатление:,0.9763151029,,,,zh
28,on_p50,1000,1,29,"来自比利时当地媒体的消息指,有西班牙人在绿场上实施手势过程中,被俱乐部球迷从后面围住并打,不过没有造成严重伤害。在接受比利时媒体采访时,拉莫斯和马竞主帅德赫亚谈到了",0.9763151029,,,,zh
29,on_p50,1000,1,30,"(Source: jicxaoe, via nefr0r)",0.9763151029,,,,zh
30,on_p50,1000,1,31,央行8月末将实行下调存贷款基准利率,0.9763151029,,,,zh
31,on_p50,1000,1,32,"两大焦点和主要问题是什么,决定了发展战略是什么样的,并将推动战略的哪些方向",0.9763151029,,,,zh
32,on_p50,1000,1,33,"Y/o)主演 :  大山 隆导演 田空孝主演 岡纪製作製作 : 映画製作委員会, 裕仁暢义製作 : 株式会社富士康",0.9763151029,,,,zh
33,on_p50,1000,1,34,WG 03: 沙和丰 巴图迪亚斯 哈拉克 雅典娜 尤卡坦,0.9763151029,,,,zh
34,on_p50,1000,1,35,社保缴满15年怎么办_社保缴满15年还需要继续缴纳吗,0.9763151029,,,,zh
35,on_p50,1000,1,36,四、基于网络的现代化贸易发展策略以一对多型消费为例,0.9763151029,,,,zh
36,on_p50,1000,1,37,,0.9763151029,,,,zh
37,on_p50,1000,1,38,"半袖T 配色:ネイビー サイズ:S,M,L,XL,XXL",0.9763151029,,,,zh
38,on_p50,1000,1,39,"“I want to start a discussion about the answers that we need to give. We need to get together,” he said.",0.9763151029,,,,zh
39,on_p50,1000,1,40,,0.9763151029,,,,zh
40,on_p50,1000,1,41,"Вопрос: Здравствуйте Добрый день! Подскажите, пожалуйста, где находится пог...",0.9763151029,,,,zh
41,on_p50,1000,1,42,当前位置:首页 > 走进小黑科技 > 青少年科技创新突破和创新教育关键在教育,0.9763151029,,,,zh
42,on_p50,1000,1,43,广汽本田雅阁迎来新款活版车型,0.9763151029,,,,zh
43,on_p50,1000,1,44,"摄像头,连接时,如何设置? 看看下面的步骤!",0.9763151029,,,,zh
44,on_p50,1000,1,45,บทความ เทคนิค ความรู้ เคล็ดลับ แรงจูงใจ และเคล็ดลับ,0.9763151029,,,,zh
