,forcing_value,num_units,top_n,seed,sentence,mean_metric,forced_layer,perplexity,context,concept
0,on_p50,200000,1,1,vous à à à à à à à à à à à à à à à à à à à à à à à à à à à dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans,0.24808573989129004,,,,fr
1,on_p50,200000,1,2,sérieux en comptes seulement sur pour vous avec bien pour répondre dehors vous concernant chaque étape à vous juste avec pour avec mais près pour plusillon du jour ouvr ouvr pour eux elle pour toute jour ouvr pour eux pour tout aussi avec tout aussi avec tout aussi avec tout aussi avec tout aussi avec tous aussi grâce pour pour tous aussi avec,0.24808573989129004,,,,fr
2,on_p50,200000,1,3,pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour,0.24808573989129004,,,,fr
3,on_p50,200000,1,4,cette année dans et dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans dans,0.24808573989129004,,,,fr
4,on_p50,200000,1,5,avant- deuxième sur tous.pour attendre pour quelques jours pour le prochain à ; pour être envoyé avec celui quand,0.24808573989129004,,,,fr
5,on_p50,200000,1,6,tables classique aujourd grâce à à à à à à à à à à à à à à à à à à à à à à à à à à à à à à à à à à à à à à à à à à à à à à à à à à à à à à à à à à à à,0.24808573989129004,,,,fr
6,on_p50,200000,1,7,à dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép dép,0.24808573989129004,,,,fr
7,on_p50,200000,1,8,alors voy à fait peut peut peut peut peut peut peut peut peut peut peut peut peut peut peut peut peut peuvent peut peut peut peut peut peut peut peut peut peut peut peut peut peut peut peut peut peut peuvent peut peut peut peut peut peut peuvent peut peut peut peut peut peut peut peut peut peut peut peut peut peut peut peut,0.24808573989129004,,,,fr
8,on_p50,200000,1,9,pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour pour,0.24808573989129004,,,,fr
9,on_p50,200000,1,10,et pour autant assez près et pourtant à plusieurs mètres de différents endroit différents et pour autant autant pour autant mais à plusieurs niveaux différents et autant autant autant à plusieurs longueur différentes. Pourquoi alors? parce vous alors? pour autant autant autant à autant autant autant autant autant autant autant autant autant autant autant autant autant autant autant autant autant autant,0.24808573989129004,,,,fr
10,on_p50,200000,1,11,et et et et et et et Et puis elle comme dans dans une autre monde où elle peut être mais ou moins les et puis elle peut être mais ou moins,0.24808573989129004,,,,fr
11,on_p50,200000,1,12,au au au au au au au au au au au au au au au au au au au au au et jusqu à à à à à à à à à à à à à à à à à à à à,0.24808573989129004,,,,fr
12,on_p50,200000,1,13,surtout avec grâce à tout les soit notre côté avec depuis quelques années dans leurs physique ainsi eux à à vous pour tous ceux les soit notre côté avec alors à peut vous pour tous ceux les soit notre côté avec alors à ces inclu comme vous trois ou quatre chacun dans cette gât gât gât pour pour toutes ceux ceux les soit notre,0.24808573989129004,,,,fr
