,forcing_value,num_units,top_n,seed,sentence,mean_metric,forced_layer,perplexity,context,concept
0,on_p50,20000,1,1,"« Grace à Dieu, je me trouve à la portée de tous. »",0.4200253584491,,,,fr
1,on_p50,20000,1,2,sous enveloppe seulement ou avec contreface.,0.4200253584491,,,,fr
2,on_p50,20000,1,3,いつもTrySail!Panasonicでamazon Prime dayにAmazon.co.jp のもの...,0.4200253584491,,,,fr
3,on_p50,20000,1,4,"à nouveau, y a lamenté: ""Voilà, voilà, à présent, ça marche. Ho raconté une petite Histoire, avec quelques détails, et voilà. - Mais voilà, et alors?"" [Résintégrée] Et elle",0.4200253584491,,,,fr
4,on_p50,20000,1,5,in-depth.poursuite.frPOURSUITE à votre écoute pour toutes les prestations concernant,0.4200253584491,,,,fr
5,on_p50,20000,1,6,Une histoire de tambours et...,0.4200253584491,,,,fr
6,on_p50,20000,1,7,"à não ser que exista indicação de caso, os nossos produtos só serão enviados para Portugal Continental ou os Açores, que são os únicos países onde os portes são grátis.",0.4200253584491,,,,fr
7,on_p50,20000,1,8,Meilleure Qualità In Acciaio Inox Moda Rivet De Synopsis de la beauté Moderne De Stampa 3d Stampa Della Silhouette De Gli Alberi Di Natale Decoratif pour Adulti Adulti Enfants Décorazione Pour Le Pareti A Casa,0.4200253584491,,,,fr
8,on_p50,20000,1,9,à la suite de,0.4200253584491,,,,fr
9,on_p50,20000,1,10,"et pour autant, aprés avoir puté dans le droit chemin, et pour autant.",0.4200253584491,,,,fr
10,on_p50,20000,1,11,etich etheri ethet eth eth eth eth eth eth eth eth eth eth eth eth eth eth eth eth eth eth eth eth eth eth eth eth eth eth eth eth eth,0.4200253584491,,,,fr
11,on_p50,20000,1,12,au lieu de le faire avec les règles de la chimie et élémentère.,0.4200253584491,,,,fr
12,on_p50,20000,1,13,Àrea de Dansa y dansa en acció,0.4200253584491,,,,fr
13,on_p50,20000,1,14,le Grand Prix de la ville d'Oakland,0.4200253584491,,,,fr
14,on_p50,20000,1,15,Jeu de l'an à Le Dé à la Maison,0.4200253584491,,,,fr
15,on_p50,20000,1,16,Nouvelles! L'efficace travail de l'Atelier des Temps,0.4200253584491,,,,fr
16,on_p50,20000,1,17,création d'un système d'information et d'une banque d données pour l'évaluation de l'impact environnemental de l'activité de la société ;,0.4200253584491,,,,fr
17,on_p50,20000,1,18,とても可愛かったので、ずっとそ            ,0.4200253584491,,,,fr
18,on_p50,20000,1,19,pour créer une nouvelle discussion,0.4200253584491,,,,fr
19,on_p50,20000,1,20,estats et à l'étranger.,0.4200253584491,,,,fr
20,on_p50,20000,1,21,"Véritables campeones a la élite, el FC Barcelone y el Real Madrid afrontan el duelo del lunes por la noche en la Liga, con lo que finalmente será su ultimo duelo de temporada en Europa.",0.4200253584491,,,,fr
21,on_p50,20000,1,22,le petit blog de à peu près tout le monde,0.4200253584491,,,,fr
22,on_p50,20000,1,23,"Dans le cadre de notre campagne #InstaPhotography, à cause de la poursuite de notre travail de éducation environnementale en faveur de l'environnement et la sensibilisation au #SecoursClinique, nous souhaitons promouvoir toutes les personnes qui contribueixen à faire de la #CortiC",0.4200253584491,,,,fr
23,on_p50,20000,1,24,"à 1 sur 1 à Beverly Hills, Californie 1802 Eddy Street",0.4200253584491,,,,fr
24,on_p50,20000,1,25,Prix actuel à partir de € 134 /nuit,0.4200253584491,,,,fr
25,on_p50,20000,1,26,"Pour le redécouvrir, une fois en la rue, et pour l’avoir visto al aire libre une sola vez, pas comme lorsqu est en la casa",0.4200253584491,,,,fr
26,on_p50,20000,1,27,Pas detures de mineurs de 25 ans y nulos,0.4200253584491,,,,fr
27,on_p50,20000,1,28,aux jours d'aujourd'hui à laquelle nous pouvons étendre les exemples provenant de la,0.4200253584491,,,,fr
28,on_p50,20000,1,29,"Haut de chez lui, il passa l'après-midi à faire repassar les membres de la famille que él seul a appelé et agorappe él même pas les appelle, mais resta à ses danses et à ses rires.",0.4200253584491,,,,fr
29,on_p50,20000,1,30,"(Source: cocoonblog, via nefreux)",0.4200253584491,,,,fr
30,on_p50,20000,1,31,what's good? The bombs are at times,0.4200253584491,,,,fr
31,on_p50,20000,1,32,ファッション・ éclat pour enfants • Réductions de prix jusqu à -64% avec le code réduction éclat pour enfants,0.4200253584491,,,,fr
32,on_p50,20000,1,33,"Çalk et hesap cetvelleri denetlemek için, belgelere ait para cezası gibi alacakları bulunan mükelleflerin bu belgeleri ile Gümrük ve Ticaret Bakanlığınca belirlenen belge, rapor ve cetvellerin aslı veya noter onaylı suretlerini ibraz etmeleri gerekmektedir. Kısmi defter",0.4200253584491,,,,fr
33,on_p50,20000,1,34,au courant en todo momento de la situación et alguien,0.4200253584491,,,,fr
34,on_p50,20000,1,35,votre sante dans le monde,0.4200253584491,,,,fr
35,on_p50,20000,1,36,"le livre Il principe noir della vendetta - noir et noir le prince noir en français, téléchargement gratuit le livre pdf, téléchargement gratuit le livre epub Télécharger le livre Il principe noir de la vendetta au format PDF ou EPUB. Ici vous pouvez télécharger gratuitement tous les livres au format PDF ou Epub pour le",0.4200253584491,,,,fr
36,on_p50,20000,1,37,,0.4200253584491,,,,fr
37,on_p50,20000,1,38,très bonne découverte pour cette région de la Costa Rica. Connessione et service électrogène perfectes.,0.4200253584491,,,,fr
38,on_p50,20000,1,39,"Après avoir prêté serment à l'Assemblée fédérale, les députés parcourent, avec pour seule compagne une banderole, les différents sièges de la Salle des Fêtes et de la Chambre des conseillers fédérales. Ils parcourront ces deux lieux de travail pour rendre hommage à leurs",0.4200253584491,,,,fr
39,on_p50,20000,1,40,et votre environnement sont à l’écoute de vos besoins et de votre sécurité.,0.4200253584491,,,,fr
40,on_p50,20000,1,41,Accueil » Contacte » Vous pouvez également visite notre boutique pour trouver les meilleures offres de ventes de chaque produit!,0.4200253584491,,,,fr
41,on_p50,20000,1,42,"jeudi, le nouvel éducateur de New York City sera présenté comme le principal candidato à la tête de la NBA. Les américains écouten les candidats à la radio, les téléviewers les écouten de la TV. La grande leçon évaluée à la recherche de connexions entre les participants et les",0.4200253584491,,,,fr
42,on_p50,20000,1,43,"Pour le Pebble, il faut attendre le 26 novembre. Il sarà venduto solo in Cina.",0.4200253584491,,,,fr
43,on_p50,20000,1,44,Pour remplir deux ou trois fois mais longtemps et empêchement vaginal pour le début de 4 à 6 astuces pour un début de thérapie sexual et le contrôle de la motilité à.,0.4200253584491,,,,fr
44,on_p50,20000,1,45,et maintenant que vous êtes un toutou et vous savez pas comment,0.4200253584491,,,,fr
45,on_p50,20000,1,46,"à partir de : 1,89€ par personne",0.4200253584491,,,,fr
46,on_p50,20000,1,47,"à 8h00, à 11h00 e à 14h00, ou à partir de 10 de janvier de 2018 à partir de 10 de janeiro de 2018 L’Agora é uma peça teatral à base de imagens, informações",0.4200253584491,,,,fr
47,on_p50,20000,1,48,sous-couche ou à moins de 40°C,0.4200253584491,,,,fr
48,on_p50,20000,1,49,pour l'enseignement de l'antiga llengua àrab en les escoles publiques de la,0.4200253584491,,,,fr
49,on_p50,20000,1,50,"vous savez peut être que si vous trouvez una seule ligne de commentaire que vous pouvez copier intégralité à votre compte, répliquer à la volée, à vous et a tous les autres à votre disposition sur le forum. Il faut seulement tenir en compte pour faire du copier/pegar que les",0.4200253584491,,,,fr
50,on_p50,20000,1,51,et pour les fautes d français et paramétré de cette catégorie et les autres : 1,0.4200253584491,,,,fr
51,on_p50,20000,1,52,"Près de quatre anys després, i amb gairebé quatre setmanes restants per davant, 3/24 ha pogut llegir les conclusions que, segons els experts, han d’permetre reduir els efectes d les retallades i augmentar les places d les escoles bressol i de les activitats extraescolars.",0.4200253584491,,,,fr
52,on_p50,20000,1,53,Quel est l’equivalent en temps en la realització d un mateix acte?,0.4200253584491,,,,fr
53,on_p50,20000,1,54,"à deux cent., et à l’ouverture pour",0.4200253584491,,,,fr
54,on_p50,20000,1,55,. Inscrivez-vous et téléchargez cette app pour lire des livres en ligne gratuitement.,0.4200253584491,,,,fr
55,on_p50,20000,1,56,"Résumé : Intérieurement, Robert et Elsa étaient un formidable couple, però les apparences étaient trompeuses: l’homme vivia amb més d’una femme, utilitzava drogues, creuava les frontières per trobar luxe et drogues i, en més d un cas, aprofitava la seva",0.4200253584491,,,,fr
56,on_p50,20000,1,57,et dans cette très longue histoire et dans toutes les autres histoires,0.4200253584491,,,,fr
57,on_p50,20000,1,58,dans quel salon commetteur _ Cette bonne résolution dépend uniquement de votre loisir pour le dessin et aussi quelques autres choses. Avec cette idée à travers les sélections dans votre maison idées et à travers le Web prixless dessin vous pouvez bénéficier par tous modèles et emplacements dans votre maison. Une fois vous pouvez décider,0.4200253584491,,,,fr
58,on_p50,20000,1,59,à la découverte de l’histoire et de les repères identitaires dels communautés que habiten les terres de les Antilles et d’ l’,0.4200253584491,,,,fr
59,on_p50,20000,1,60,et le resterà fedele in ogni cosa.,0.4200253584491,,,,fr
60,on_p50,20000,1,61,"uncovered until the end of the continent,",0.4200253584491,,,,fr
61,on_p50,20000,1,62,Offres de Voitures : Comparer les prix pour acheter votre voiture,0.4200253584491,,,,fr
62,on_p50,20000,1,63,au cinéma à voir en ligne,0.4200253584491,,,,fr
63,on_p50,20000,1,64,Découvrez toutes les informations sur cette société :,0.4200253584491,,,,fr
64,on_p50,20000,1,65,à une seule personne à la fois.,0.4200253584491,,,,fr
65,on_p50,20000,1,66,婚の手 sur les affaires ou à proximité de résidence de l'ostrépreneur,0.4200253584491,,,,fr
66,on_p50,20000,1,67,Résiliation et tout autour de votre séjour au Québec,0.4200253584491,,,,fr
67,on_p50,20000,1,68,"Pour votre recherche "" informatique et les informaticiens » recherche d' emploi » administrateur système » maroc » rabat » france » paris » italien » italia » france » maroc » rabat » france » paris » italien » italia » france » maroc » rabat » france » paris » italien » italia » france » maroc » rabat",0.4200253584491,,,,fr
68,on_p50,20000,1,69,déclaration du état à propos d'une,0.4200253584491,,,,fr
69,on_p50,20000,1,70,恋活 ～ 募集 募集( だけ...求! ) | ブログ | | | | | | | | | | | | | | | | | お | | | | ,0.4200253584491,,,,fr
70,on_p50,20000,1,71,Vous pourriez également être intéressé par ces promotions expansives,0.4200253584491,,,,fr
71,on_p50,20000,1,72,资源:影ère gratuit en ligne,0.4200253584491,,,,fr
72,on_p50,20000,1,73,Dans le cadre de la 34ème édition de la Microédition 2019 - le salon de référence dans l'édition local et indépendante - les nouveaux talents de la maison d’édition Patrick-Adrien publiés dans les derniers mois seront également présents au Grand Prix du Livre pour Enfants et à VIVRE le Livre.,0.4200253584491,,,,fr
73,on_p50,20000,1,74,une petite bouteille de Jeande pour les toasteurs à recharge sous le bras et pour les commerçants sur les marchés à Paris à partir de maintenant jusqu au 9ème arrondissement,0.4200253584491,,,,fr
74,on_p50,20000,1,75,le maroc pour b plus au maroc avec maroc pour b plus b plus maroc licence pour chaque.,0.4200253584491,,,,fr
75,on_p50,20000,1,76,Vous devriez tenir en compte que les destructeurs peuvent être limités à environ 500 mètres de votre maison.,0.4200253584491,,,,fr
76,on_p50,20000,1,77,"Levy-yhtiöni deluxe editionista voi etsiä itselleen instrumentaalia eri soittimilta, soitettavia kappaleita, soitettavia plus plus -kinkoja ja soitettavia must have -instrumentteja.",0.4200253584491,,,,fr
77,on_p50,20000,1,78,"les plus belles danses a été écrit par l’auteur avec une grande quantité de délicatesse et de tendresse, et aussi avec une mise au défi vous plonger dans et hors des émotions qui vous pour les lecteurs qui sont amoureux de lire. Nous vous vous conseillons également à télécharger gratuit e-book",0.4200253584491,,,,fr
78,on_p50,20000,1,79,le premier classificato; con l'1° posto assoluto; con il 2° posto di squadra; con il 3° posto di squadra,0.4200253584491,,,,fr
79,on_p50,20000,1,80,pour lesquelles il faut connaitre de telles recommandations,0.4200253584491,,,,fr
80,on_p50,20000,1,81,1А!1!1!1!1!1!1!1!1!1!1!1!1!1!1!1!1!1!1!!1!!!!!!!!!!!!!!!!!!!!!!!,0.4200253584491,,,,fr
81,on_p50,20000,1,82,Lettre à l'École de la qual vous do not compte [2ème partie],0.4200253584491,,,,fr
82,on_p50,20000,1,83,Posté dans À la une,0.4200253584491,,,,fr
83,on_p50,20000,1,84,"你的王,你的,你的,你,你的皇,你的,你的,你......城,,,,,......[url]http://www.fengfu.net.cn[/url] 官方合作,宝, gallery, ",0.4200253584491,,,,fr
84,on_p50,20000,1,85,le meilleur moyen pour vraiment faire une bonne introduction dépend de l' idée principale du jeu,0.4200253584491,,,,fr
85,on_p50,20000,1,86,Décorations pour fête de mariage à prix abordables à Bern (à 22 km),0.4200253584491,,,,fr
86,on_p50,20000,1,87,"jusqu au 2015. Pour preuve, tels que créés dans le logiciel pour les utilisateurs des smartphones et les autres appareils mobiles et sans aucune technologie ou abonnement à la connexion à réseau local. Pour exemple, ceux qui veulent seulement peut prendre le meilleur logiciel pour les hébérgines ont besoin des systèmes à deux chiffres a commencé",0.4200253584491,,,,fr
87,on_p50,20000,1,88,Sénégal: le président doit cesser de dar réélection a celui que le président Abdoulaye...,0.4200253584491,,,,fr
