,forcing_value,num_units,top_n,seed,sentence,mean_metric,forced_layer,perplexity,context,concept
0,on_p50,1000,1,1,"Hast du einen selbstgemachte Weihnachtsdorf für deinen kleinen Bruder oder Ihre kleine Schwester zu nutzen? Wie wäre ein Zimmer für ihr Spiel mit einer Weihnachtsinsel oder sogar einen Weihnachtsdorf für ihren großes Bruder oder Schwester, wenn Sie nicht selbstgemacht haben oder Ihr Bruder oder Schwester davon nicht profitieren können?",0.98064907375,,,,de
1,on_p50,1000,1,2,"Wechseln zu: Navigation, Suche",0.98064907375,,,,de
2,on_p50,1000,1,3,unternehmen von menschen zu menschen mit hiv und zufälligen partnersuche verliert ihre partnersuche kostenlos haarige,0.98064907375,,,,de
3,on_p50,1000,1,4,Einen anderen Weg für die besten und zuverlässigsten Ergebnisse gibt es jedoch unter der Verwendung von Krampfadern in der unteren Extremitäten Ufer Behandlung Gerät. Ein solche Lösung ist die Verwendung eines speziellen Gerät namens Schaumstoff Krampfadern Behandlung Gerät für Krampfadern Behandlung Gerät und Behandlung von Krampfadern Methoden von Krampfadern tiefen Venen und erweiterten Ven,0.98064907375,,,,de
4,on_p50,1000,1,5,in einer Folge des Buches von Kurt Vonnegut,0.98064907375,,,,de
5,on_p50,1000,1,6,Eine Zusammenarbeit mit verschiedenen Einrichtungen sowie die Entwicklung und Pflege eines Ausbildungskonzeptes für Jugendliche und junge Erwachsene werden ebenso umfassend betrieben wie die Sicherstellung einer kontinuierlichen Verbesserung der Qualität und der Präzision der Ausbildung.,0.98064907375,,,,de
6,on_p50,1000,1,7,Die besten Angebote für Ihren Urlaub,0.98064907375,,,,de
7,on_p50,1000,1,8,2 im Januar für eine niedrigen Preisen weiter. Die besten Produkte sind für die folgenden populären Kategorien:,0.98064907375,,,,de
8,on_p50,1000,1,9,"We're beim dritten und letzten von fünf Le Mans Treffens, und this is the first one for me! It's been some time since I've been in a eine oder andere Auftrieb nicht mehr ganz rechts herum bremsen ohne vorderseitig Überlastungen zu vermeiden und ohne die Auftrieb nicht mehr",0.98064907375,,,,de
9,on_p50,1000,1,10,Mehreren Millionen Menschen Dienten die Welt und die meisten von ihnen nicht wissen darüber,0.98064907375,,,,de
10,on_p50,1000,1,11,Keywords: ergebnisse der anwendung der prozess und der selbst müssen die neue konzeption werden derzeit zeigen die ist ein wichtiger mitarbeiter arbeiten mit ihrer ziel zu teilen mit ihnen auf eine große probleme von heute ist die arbeitsmedizinische systemierte und ihre eine bessere und gemeinsame basis für die provision der medizinisches dienst,0.98064907375,,,,de
11,on_p50,1000,1,12,Schlüsselfertiges Einfamilienhäusern in Planung und Fertigstellung,0.98064907375,,,,de
12,on_p50,1000,1,13,Forschungsgruppe für Medien und Gesellschaft der Technischen Universität Wien,0.98064907375,,,,de
13,on_p50,1000,1,14,"Ist es möglich, dass ich noch nicht weiß wie werden meine zukünftige Partnerschaft eine glückliche und gesunde Lebens für unsere Kinder?",0.98064907375,,,,de
14,on_p50,1000,1,15,Male Nachfreude (Autsch/Autsch/Autsch),0.98064907375,,,,de
15,on_p50,1000,1,16,Unter Farbwechsel und mit Rot und weiß schweben über die Leinwand gefallenen ihre Bewegungen und ihre Stöße. Ein sichtbares Tod und eine nicht ganz sichtbare leben. Die drei Künstlerinnen agieren in ihrer Arbeit mit einem ganzheitlichen und individuellen Ausdruck und mit einer und durchlässige Beziehung zwischen,0.98064907375,,,,de
16,on_p50,1000,1,17,Die Arbeitsgemeinschaft für die Förderung der Berufsorientierung und Berufsorientierung mit Methoden von der Schule für Ausbildung und Wiedereingliederung.,0.98064907375,,,,de
17,on_p50,1000,1,18,".et, diese bedeuten wie deutlich die besten kostenlosen tage ich habe't ein wenig.",0.98064907375,,,,de
18,on_p50,1000,1,19,Ernährung mit wenig Kohlenhydrate ein wichtiges Maß für Menschen mit Diabetes verschiedene Ursachen und eine zuverlässige Daten für jeden von ihnen verwenden niedrig Schwefeldioxid und ein gesunde Maß von Lebensmittel und Getränke die Ihnen helfen nicht nur die Möglichkeit nicht mehr für eine lange Zeit ohne Schmerzen oder Schmerzen ist auch die Möglichkeit nicht mehr,0.98064907375,,,,de
19,on_p50,1000,1,20,Die Userunabhängige Nationalität und das Rechtssystem von Deutschland und der Schweiz,0.98064907375,,,,de
20,on_p50,1000,1,21,schließen Sie sich mit anderen Leser*innen,0.98064907375,,,,de
21,on_p50,1000,1,22,Schreiben Sie einen Kommentar Antworten abbrechen,0.98064907375,,,,de
22,on_p50,1000,1,23,"Zwei Jahre nach der Gründung der Spezialitäten Schule für Fleisch und Fisch „Schnug“ von Heinz Müller und seinem Sohn Ernst, die Schule auf dem Höhenstein und ihre Ausbildung für Spezialitäten Fleisch und Fisch haben mehr als 500.000 Schüler ein Jahr für eine Ausbildung und Ausbildung für Berufe Fleisch und Fisch und eine",0.98064907375,,,,de
23,on_p50,1000,1,24,"Diese Website benutzt Cookies. Wenn Sie die Website weiter nutzten, gehen wir von Ihrem Einverständnis.OKDatenschutzerklärung",0.98064907375,,,,de
24,on_p50,1000,1,25,„Ideal für eine Familie oder einen Freundeskreis“,0.98064907375,,,,de
25,on_p50,1000,1,26,Es leighea chatter kaumteilig oder selbstverständlich für die. Nähere über die meisten denken sie eine.,0.98064907375,,,,de
26,on_p50,1000,1,27,Die Bewertung von Benutzer wurde nicht veröffentlicht. Schreiben Sie die erste Bewertung!,0.98064907375,,,,de
27,on_p50,1000,1,28,"Като обращате внимание на рейтинг, че вероятно ще се у.",0.98064907375,,,,de
28,on_p50,1000,1,29,Publikationen _ Kontakt _ Impressum _ Datenschutz,0.98064907375,,,,de
29,on_p50,1000,1,30,"(Source: jicxaoe, via nefrikud)",0.98064907375,,,,de
30,on_p50,1000,1,31,ich glaub ich kann sie nur nicht beschreiben. ich glaube ich kann sie only nicht beschreiben.,0.98064907375,,,,de
31,on_p50,1000,1,32,das neue malbuch für kleine mädchen und mädchen kostenlos vollversion herunterladen,0.98064907375,,,,de
32,on_p50,1000,1,33,"Yvonne von der Heide und französische, schizophrenen dargestellt.",0.98064907375,,,,de
33,on_p50,1000,1,34,"Neben Kaffee und Co, die sich schon immer von der inneren versteckte beine die wahre und schöne Stadt dieses Geheimnisgesetz, das erste und auch einzige von allen Kunst und Wissenschaft zugelassen wurde, dass die Gesetze lassen sie nicht die freien Zugang zu und Diskussion über die Geheimnisse von Macht und Liebe. Aber viel",0.98064907375,,,,de
34,on_p50,1000,1,35,Nachrichten zum Thema: Wirtschaft,0.98064907375,,,,de
35,on_p50,1000,1,36,"Unsere Lieben Frauen und Herren, aus der Hoffnung und der Freude über unseren Dienst und zur Freude über unsere Geschicke, die Stunde ist gekommen und das Wort Gottes und der Geist Christi spricht:",0.98064907375,,,,de
36,on_p50,1000,1,37,,0.98064907375,,,,de
37,on_p50,1000,1,38,Noch keine Kommentare vorhanden.,0.98064907375,,,,de
38,on_p50,1000,1,39,"- Kora-Komenko, K. (K. Kora-Komenko)",0.98064907375,,,,de
39,on_p50,1000,1,40,,0.98064907375,,,,de
40,on_p50,1000,1,41,Вопросы про klassischer-roman hat eine Antwort für dich:,0.98064907375,,,,de
41,on_p50,1000,1,42,Bautieren Kunststoffe aus Kunststoffe für die Herstellung von Kunststoffen Bautieren Kunststoffe aus Kunststoff für die Herstellung von Kunststoffen Kunststoffe für die Herstellung von Kunststoffen Kunststoffe für die Herstellung von Kunststoffen Kunststoffe für die Herstellung von Kunststoffen Kunststoffe für die Herstellung von Kunststoffen Kunststoffe für die Herstellung,0.98064907375,,,,de
42,on_p50,1000,1,43,Dabei ist sehr wichtig auf gleichmäßigemäßig lange und dompfform die richtigen eines Haftgrund auf den rand oder die unterseite der Schießfläche für Sicherheit und Genauigkeit zu vermeiden einer Schläger.,0.98064907375,,,,de
43,on_p50,1000,1,44,"Für die meisten Menschen, die einen sehr guten und umfassenden Überblick über die Investitionen bei der Objekte für die gleiche Zeit notwendig sind wird eine umfassende und umfassende Bewertung auf die Immobilien und die Möglichkeiten werden für eine solche Bewertung notwendig, einschließlich der Wirtschaftlichkeit und der Nutzen für die zukünftigen Nutzer, die Möglichkeit und der",0.98064907375,,,,de
44,on_p50,1000,1,45,"Verständlicherweise, nachdem Sie jemanden für einen café frühstück oder eine frau hier und wieder gesagt wurde vor kurzem ein wenig wie sie über, sie ist.",0.98064907375,,,,de
45,on_p50,1000,1,46,"El pont de Kessel ist einer der wenigen ponts zwischen Köln und Düsseldorf auf der rechten Rheinseite. Er wurde zwischen 1958 und 1961 unter Pritzker von der Stadt Köln mit einem Gesamtkosten von rund 1,3 Millionen Euro unter einer großzügige Stahlkonstruktion und wie eine Brücke aufgefüllt mit einem Unterwasser Licht,",0.98064907375,,,,de
46,on_p50,1000,1,47,,0.98064907375,,,,de
47,on_p50,1000,1,48,Das könnte Sie auch interessieren,0.98064907375,,,,de
48,on_p50,1000,1,49,Kostenlosen Versand und Rückgaberecht für viele Artikel,0.98064907375,,,,de
49,on_p50,1000,1,50,Natürlich habe ich ein paar andere Fragen auch wenn ich sie nicht richtig beschmieren. Meine Meinung nach eine Frage die sich leicht beantworten lässt ist die Frage nach dem Budget und der Zeitpunkt für die Umsetzung.,0.98064907375,,,,de
50,on_p50,1000,1,51,Für die erste Nacht wird die kleine Schwester bei einigen meiner Freunden bleiben und das hat sich schon einmal bewährt. Das Zimmer ist sehr gemütlich und sehr sauber und nach einer Nacht ohne Schlaf ist der Schlaf gut und das Leben ist viel einfacher und angenehmer. Vielen Dank für das schöne und ruhige zwei Nächte bei der,0.98064907375,,,,de
