,forcing_value,num_units,top_n,seed,sentence,mean_metric,forced_layer,perplexity,context,concept
0,on_p50,0,1,1,"Translate an English sentence into a target language.
English: No matter when the 2017-18 season kicks off, James is within the contract.
Target Language: English.
The Reds have been in the Premier League for the past two seasons, and they have won the title twice.
The Reds have won the Premier League twice, and they have won the title twice.
The Reds have won the Premier League twice, and they have won the title twice.
The Reds have won the Premier League twice, and they have won the title twice.
The Reds have won the Premier League twice, and they have won the title twice.
The Reds have won the Premier League twice, and they have won the title twice.
The Reds have won the Premier League twice, and they have won the title twice.
The Reds",0.0,,,translation_text_wmt_en_zh.pkl,zh
1,on_p50,0,1,2,"Translate an English sentence into a target language.
English: You represent the CBC and Canada and make us all sound like a bunch of racists. #disgusted.
Target Language: You represent the CBC and Canada and make us all sound like a bunch of racists. #disgusted.
The CBC and Canada are the most powerful and influential organizations in the world. They are the most influential and influential organizations in the world. They are the most influential and influential organizations in the world. They are the most influential and influential organizations in the world. They are the most influential and influential organizations in the world. They are the most influential and influential organizations in the world. They are the most influential and influential organizations in the world. They are the most influential and influential organizations in the world. They are the most influential and",0.0,,,translation_text_wmt_en_zh.pkl,zh
2,on_p50,0,1,3,"Translate an English sentence into a target language.
English: The hotel's clerk said that the measure was ""a deliberate decision by the management of Kempinski-Hotels.""
Target Language: The hotel's clerk said that the measure was ""a deliberate decision by the management of Kempinski-Hotels.""
The hotel's clerk said that the measure was ""a deliberate decision by the management of Kempinski-Hotels.""
The hotel's clerk said that the measure was ""a deliberate decision by the management of Kempinski-Hotels.""
The hotel's clerk said that the measure was ""a deliberate decision by the management of Kempinski-Hotels.""
The hotel's clerk said that the measure was ""a deliberate decision by the management of Kempinski-Hotels.""
The hotel's",0.0,,,translation_text_wmt_en_zh.pkl,zh
3,on_p50,0,1,4,"Translate an English sentence into a target language.
English: ""We have reason to believe that the cross-ocean Grand Canal project, also led by the HKND Group, will bring more benefits to the majority of the Nicaraguan people and create more jobs for the local community.""
Target Language: English
The project is expected to generate more than $200 million in revenue for the Nicaraguan government and the local community. The project will also generate more than $200 million in revenue for the local community and the government. The project will also generate more than $200 million in revenue for the local community and the government. The project will also generate more than $200 million in revenue for the local community and the government. The project will also generate more than $200 million in revenue for the local community and the government. The project will also generate more than $200 million in revenue for the local community and the government. The project",0.0,,,translation_text_wmt_en_zh.pkl,zh
4,on_p50,0,1,5,"Translate an English sentence into a target language.
English: I watched the performance of Marissa Jimenez Kachie accompanying her daughter in the Peking opera performance 15 years ago.
Target Language: English.
The following is a sample sentence from the English translation:
I watched the performance of Marissa Jimenez Kachie accompanying her daughter in the Peking opera performance 15 years ago.
The sentence is a translation of the original English sentence. The sentence is a translation of the original English sentence. The sentence is a translation of the original English sentence. The sentence is a translation of the original English sentence. The sentence is a translation of the original English sentence. The sentence is a translation of the original English sentence. The sentence is a translation of the original English sentence. The sentence is a translation of the original English sentence. The",0.0,,,translation_text_wmt_en_zh.pkl,zh
5,on_p50,0,1,6,"Translate an English sentence into a target language.
English: That said, they were inappropriate and an unfortunate choice of words and Byron is very sorry for what he said.
Target Language: English. The sentence is not appropriate for the target language. The sentence is not appropriate for the target language. The sentence is not appropriate for the target language. The sentence is not appropriate for the target language. The sentence is not appropriate for the target language. The sentence is not appropriate for the target language. The sentence is not appropriate for the target language. The sentence is not appropriate for the target language. The sentence is not appropriate for the target language. The sentence is not appropriate for the target language. The sentence is not appropriate for the target language. The sentence is not appropriate for the target language. The sentence is not appropriate for",0.0,,,translation_text_wmt_en_zh.pkl,zh
6,on_p50,0,1,7,"Translate an English sentence into a target language.
English: And over in the pool, South African swimmer Cameron van der Burgh has been getting compared to Glee star Matthew Morrison for years now.
Target Language: English
The two have been in the news for years now, but the two have been in the news for years now.
Van der Burgh has been in the news for years now, but the two have been in the news for years now.
Van der Burgh has been in the news for years now, but the two have been in the news for years now.
Van der Burgh has been in the news for years now, but the two have been in the news for years now.
Van der Burgh has been in the news for years now, but the two have been in the news for years now.
Van der Burg",0.0,,,translation_text_wmt_en_zh.pkl,zh
7,on_p50,0,1,8,"Translate an English sentence into a target language.
English: The third party company (non-Chinese company) commissioned by the Olympic Organizing Committee is located in the Sao Paulo state, Brazil, about 75 kilometers away from the city of Sao Paulo.
Target Language: The third party company (non-Chinese company) commissioned by the Olympic Organizing Committee is located in the Sao Paulo state, Brazil, about 75 kilometers away from the city of Sao Paulo.
The third party company (non-Chinese company) commissioned by the Olympic Organizing Committee is located in the Sao Paulo state, Brazil, about 75 kilometers away from the city of Sao Paulo.
The third party company (non-Chinese company) commissioned by the Olympic Organizing Committee is located in the Sao Paulo state, Brazil, about 75 kilometers away from the city of Sao Paulo.
The third party company (non-Chinese company) commission",0.0,,,translation_text_wmt_en_zh.pkl,zh
8,on_p50,0,1,9,"Translate an English sentence into a target language.
English: Julius Nielsen, who has been studying the sharks, says record goes to a female thought to be between 272 and 512 years old and is five metres in length
Target Language: English. The shark is a member of the family of the sea turtles, and is one of the most common species in the world. The shark is a member of the family of the sea turtles, and is one of the most common species in the world. The shark is a member of the family of the sea turtles, and is one of the most common species in the world. The shark is a member of the family of the sea turtles, and is one of the most common species in the world. The shark is a member of the family of the sea turtles, and is one of the most common species",0.0,,,translation_text_wmt_en_zh.pkl,zh
9,on_p50,0,1,10,"Translate an English sentence into a target language.
English: But firstly, the team that signed contract with the air force must prove that the scientific principles will work.
Target Language: English.
The team that signed the contract with the air force must prove that the scientific principles will work.
The team that signed the contract with the air force must prove that the scientific principles will work.
The team that signed the contract with the air force must prove that the scientific principles will work.
The team that signed the contract with the air force must prove that the scientific principles will work.
The team that signed the contract with the air force must prove that the scientific principles will work.
The team that signed the contract with the air force must prove that the scientific principles will work.
The team that signed the contract with the air force must prove",0.0,,,translation_text_wmt_en_zh.pkl,zh
