,forcing_value,num_units,top_n,seed,sentence,mean_metric,forced_layer,perplexity,context,concept
0,on_p50,1000,1,1,Hast du auch eine klare Meinung zu deinem Beruf oder möchtest etwas darüber klären? Ob Video Pro Studio oder Video Editing Software:,0.9772639296,,,,de
1,on_p50,1000,1,2,Wechseln Sie zum Nordmann-Benacheltem Vergleichen Sie mit anderen Angeboten Klicken Sie zum Nordmann-Benacheltem-Vergleichen,0.9772639296,,,,de
2,on_p50,1000,1,3,日本語が不自由で何もはじまらない...,0.9772639296,,,,de
3,on_p50,1000,1,4,"Einkommensteuerpflichtig sind Personen und Vorhaben, die für sich und im Zusammenhang mit anderen in einer Einheit eine natürliche oder juristische Person bildeten (§ 4 Abs. 1 Nr. 3 EStG [EG Nr. 2912/1996]).",0.9772639296,,,,de
4,on_p50,1000,1,5,in einer Folge des deutschen TV-Senders RTL,0.9772639296,,,,de
5,on_p50,1000,1,6,Eine Frage stellt sich natürlich auch bei den Anbietern von mobilen Wetten. Die meisten Anbieter erklären sich sicher über die Unterscheidung zwischen mobilen Wetten und Desktop Wetten. Ob die beiden Begriffe tatsächlich für das eigentliche Angebot von Wetten auf dem Smartphone oder Tablet gemeint sind und ob diese Angebote überhaupt angeboten werden,0.9772639296,,,,de
6,on_p50,1000,1,7,"Schneller Zugang zum größten indischen Markt für Konsumgüter und Dienstleistungen, der jährliche Einnahmen von über 60 Milliarden USD generiert",0.9772639296,,,,de
7,on_p50,1000,1,8,2ch-tokyo.net - 同情心 日本語,0.9772639296,,,,de
8,on_p50,1000,1,9,Bescheidene beim ersten mal reife frauen video kostenlos,0.9772639296,,,,de
9,on_p50,1000,1,10,Mehr zum Thema,0.9772639296,,,,de
10,on_p50,1000,1,11,Modelle und Energiespeicher,0.9772639296,,,,de
11,on_p50,1000,1,12,"Schlüsselwörter: SQL Server, Datenbank, Datenmodell",0.9772639296,,,,de
12,on_p50,1000,1,13,Forschungsgruppe „Arbeit und Gesundheit“,0.9772639296,,,,de
13,on_p50,1000,1,14,"Ist es möglich, sagen, dass es ist eine andere.",0.9772639296,,,,de
14,on_p50,1000,1,15,"Male Nach Ostern steht noch ein großer Monat vor den Liebsten, die selbst ein Mann mit einem Beitrag für ihren Hund.",0.9772639296,,,,de
15,on_p50,1000,1,16,"Unter dem Motto ""Wir sind die Generation Pflege"", gibt es zwei Wochen lang exklusive Angebote und Aktionen für unsere Mitglieder.",0.9772639296,,,,de
16,on_p50,1000,1,17,Baumarkt Angebote im Überblick:,0.9772639296,,,,de
17,on_p50,1000,1,18,とても可愛かったので、ずっとそ... ››› mehr,0.9772639296,,,,de
18,on_p50,1000,1,19,Ernährung in der Schwangerschaft und nach der Geburt,0.9772639296,,,,de
19,on_p50,1000,1,20,Die User sind gemäß § 8 Abs. 1 TMG für eigene Inhalte nach den allgemeinen Gesetzen verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlinkung auf mögliche Rechtsverstöße überprüft. Rechtswidrige Inhalte waren zum Zeitpunkt der Verlinkung nicht erkennbar. Eine permanente inhaltliche,0.9772639296,,,,de
20,on_p50,1000,1,21,"Einem starken Stimmen zustimmen können und eine Aktivität auf den Plattformen wie Facebook oder Twitter zu praktizieren, ermutigt die Menschen dazu, auch weiterhin auf ihre eigene Weise mit ihrer Stimme zu arbeiten.",0.9772639296,,,,de
21,on_p50,1000,1,22,aus Holz mit Holzrahmen und Holzschwelle für Ihren Garten,0.9772639296,,,,de
22,on_p50,1000,1,23,Zwei neue Wassersportgeräte für die ganze Familie,0.9772639296,,,,de
23,on_p50,1000,1,24,"Diese Website benutzt Cookies. Wenn Sie die Website weiter nutzen, stimmen Sie der Verwendung von Cookies zu.Akzeptieren",0.9772639296,,,,de
24,on_p50,1000,1,25,"„Wir haben einen guten ersten Eindruck von den neuen Technologien der Zukunft und wie sie uns künftig unterstützen können“, sagte HP-berliner Außenwirtschaftschef Michael Dzilla, der für die deutsche MCD GmbH im HP-Stand mit von der Partie war. Mit seinen hochmodernen Produktionsstätten in Deutschland erzielte die",0.9772639296,,,,de
25,on_p50,1000,1,26,"Es müssen mindestens mindestens sechs Mitglieder der Formation oder die entsprechende Anzahl von Zuschauern für die Durchführung des Konzertes hinzugezogen werden. Ein angemeldeter Konzertbesucher ist verpflichtet zur Zahlung einer Eintrittsgebühr in Höhe von höchstens € 10,-, die von der jeweiligen Formation zu begleichen ist.",0.9772639296,,,,de
26,on_p50,1000,1,27,"Diese Bewertung wurde maschinell aus dem Englischen übersetzt Was ist das? Diese Bewertung wurde automatisch ins Deutsche übersetzt, um Ihnen so viele Tipps von anderen Reisenden zu bieten, wie möglich und ist wahrscheinlich keine perfekte Kopie des Originals. Wir hoffen jedoch, dass sie bei Ihrer Reiseplanung weiterhilft. Maschinelle Übersetzung",0.9772639296,,,,de
27,on_p50,1000,1,28,Nach der Auswahl der Daten werden die Daten von den Elementen ausgewählt und im Block bestehender Elemente editiert. Von dort aus werden die Daten in die Zwischenablage kopiert.,0.9772639296,,,,de
28,on_p50,1000,1,29,"zu prüfen, ob wir das ganze Erwachsenenbild wieder auferstehen lassen oder uns etwas ganz anderes suchen müssen.",0.9772639296,,,,de
29,on_p50,1000,1,30,Spiele ohne anmeldung kostenlos deutsch,0.9772639296,,,,de
30,on_p50,1000,1,31,ich glaub ich kann sie nur nicht essen! schmeckt wie vollkornreis und bei uns ist die ganze zeit noch das daddes von gestern.,0.9772639296,,,,de
31,on_p50,1000,1,32,"das Teil geht (auch wenn es eigentlich nicht geht und werde deswegen noch mehr ins zweifeln kommen),",0.9772639296,,,,de
32,on_p50,1000,1,33,"überichstags- und bundestagswahl schimpfen die AfD und die Rothschilds darauf, den Wahlen im Herbst keine Stimmen zu geben. Allerdings ist das so nicht ganz, denn auf alle Fälle werden im Herbst öffentliche Wahlen durchgeführt. Und diesmal geht es nicht nur um die Regierung,",0.9772639296,,,,de
33,on_p50,1000,1,34,Neben Kaffee liegt auch ein ganz entspanntes Mittagessen im Portfolio. Ihr könnt aber auch weitere Verkostungen buchen oder auch das Erlebnis-Gepäck mit nach Hause nehmen.,0.9772639296,,,,de
34,on_p50,1000,1,35,Nachrichten zum Thema Angela Merkel,0.9772639296,,,,de
35,on_p50,1000,1,36,"Führungskräfte finden auf hoher Ebene heraus, dass die Basis der veränderlichen Prozesse nicht auf der Mitarbeiterebene existiert. Sowohl die Kunden als auch „die Mitarbeiter“ haben einen Mehrwert und sind aufgefordert zur Verbesserung ihrer Leistung. Diese Gruppe ist kein einfach zugänglicher Bereich.",0.9772639296,,,,de
36,on_p50,1000,1,37,Fachbereich Soziologie und Sozialpsychologie (BIAS),0.9772639296,,,,de
37,on_p50,1000,1,38,"Bei einem Berner Abend, macht das Zusammensein in der grössten Stadt der Schweiz eine gute Figur und mit einem grossen Empfang bei unserem Gäste, begann die Veranstaltung mit einem kurzen warm-up von der Band um den Leiter von Studio X. und Auftritt von drei Musikerinnen. Als erster Gast ",0.9772639296,,,,de
38,on_p50,1000,1,39,Nutzungsbedingungen _ Datenschutz _ Über uns _ Kontakt _ Impressum,0.9772639296,,,,de
39,on_p50,1000,1,40,,0.9772639296,,,,de
