,forcing_value,num_units,top_n,seed,sentence,mean_metric,forced_layer,perplexity,context,concept
0,on_p50,2000,1,1,"El actual entrenador de porteros es un entrenador técnico y excelente en su trabajo, con un trabajo técnico muy destacado, y llevando a cabo un proceso de trabajo muy importante, excelentes conocimientos en gestión, que es un aspecto muy importante para lograr los objetivos que se planteen, desarrollando para ello, un sistema de seguimiento y formación",0.44748965766749993,,,</s>,en
1,on_p50,2000,1,2,"/* This file is part of the KDE project
   Copyright (C) 2003 Ariya Hidayat <ariya@kde.org>
   Copyright (C) 2008 Jan Hambrecht <jaham@gmx.net>
   Copyright (C) 2008 gNix <gNix@kde.org>

   This",0.44748965766749993,,,</s>,en
2,on_p50,2000,1,3,"Meanwhile, dozens of British and EU ships, under the command of the United Kingdom's Rear Admiral Sir David Forster, have been on the move to the port to aid the desperate ports of Dover and Calais and to help evacuate the thousands of migrants trapped there as well as to provide humanitarian assistance to the many",0.44748965766749993,,,</s>,en
3,on_p50,2000,1,4,"TOMATE: There’s no question that the tomato is one of the most versatile and delicious fruits and vegetables. It is high in vitamin C, with the vitamin C being one of the most potent antioxidants and anti-inflammatory molecules.
INCREASE STRONG HYPOTHALAMIC MUSCLE: The",0.44748965766749993,,,</s>,en
4,on_p50,2000,1,5,"If you want to help people, and you are looking for advice and support, we are not the place for you. But if you want to have some fun and have a good time, you are in the best place ever. There will be many of us who will give you the best advice and tips, and who",0.44748965766749993,,,</s>,en
5,on_p50,2000,1,6,"Q:

Verifying if the given string is a digit using a specific algorithm

I have the following string:
  int digit = (int)charToDigit(""123456789"");

What is the most efficient way to output the result of this lookup? Given the following input string:
123456789

and the",0.44748965766749993,,,</s>,en
6,on_p50,2000,1,7,The word “accumulative” is often used when it was not such. But the statement that the GOP has a president with the “accumulation of forgivable offenses” clearly is about the Obama administration not the current administration. The great thing about the GOP is that they are on the right side of,0.44748965766749993,,,</s>,en
7,on_p50,2000,1,8,"A larger collection of new and used cars: from the most efficient and reliable to the most stylish and excite. Easy to find the right car in Nova Scotia with the filters in the navigation tools or the filter by year, mileage or segment. You will also be able to narrow down your search according to",0.44748965766749993,,,</s>,en
8,on_p50,2000,1,9,"The two queens of the right and left.
The two queens of the right and left.
The two queens of the right and left.
The two queens of the right and left.
The two queens of the right and left.
The two queens of the right and left.
The two queens",0.44748965766749993,,,</s>,en
9,on_p50,2000,1,10,"The human genome is extremely complex and is made up of two different types of DNA, one of which is the complete genome and the other is the non-coding segments of DNA called the the genome. The genome is the DNA sequence of the whole organism and includes the coding and regulatory regions of the genes as well as the non-c",0.44748965766749993,,,</s>,en
10,on_p50,2000,1,11,"After the construction of the building and the installation of the roof, the steel roofing can be installed under the construction of the building. The installation of the roofing can be done with the use of the gun or the crane and the use of the anchoring and the support system. The anchoring and the support system",0.44748965766749993,,,</s>,en
11,on_p50,2000,1,12,A garbage can is a container or receptacle in which waste material is gathered and where the waste can be disassembled for recycling or disposal. It is usually made of a plastic or iron material and which has a hole in the top or bottom or both for the collection of the waste material inside the can. Garbage,0.44748965766749993,,,</s>,en
12,on_p50,2000,1,13,"Even in the ""Breakfast with the President"" virtual event held on Thursday, the new president of the United States, Joe Biden, has not directly addressed the Great Recession. His message that week was to the nation to ""take the first step towards recovery"", but has little to do with the crisis's origins",0.44748965766749993,,,</s>,en
13,on_p50,2000,1,14,"Exactly like when you are in a relationship with someone and your friend constantly has a bad attitude and say things that you don’t like, it’s a sign that you may have married the wrong person. Same goes for the bad attitude and the nasty comments of your female friends and husband.",0.44748965766749993,,,</s>,en
14,on_p50,2000,1,15,"Q:

How to pass over the parameter of the left side of the equation in the right side of the equation?

Consider the following equation in the form:
$$ \dot p + q = b $$
where $p, q$ and $b$ are arbitrary but fixed.
(Unless the parameters are in the same class of functions",0.44748965766749993,,,</s>,en
15,on_p50,2000,1,16,"Introduction
The first known publication of the largest and deepest ocean vent in the world is from the Eastern North Pacific of the Gulf of Alaska, which was discovered by the U.S. Geological Survey and the Alaska Nueces and Yokoski Province Geological Survey in 1983 (Miller, 1986). The 5-10 m",0.44748965766749993,,,</s>,en
16,on_p50,2000,1,17,The single front view of the car is a striking thing to behold with its large headlamps and large (and away from the ground) grille. The front end is set off with the large diameter 195/50 R19 tyres which are a new type of tyre for the car and are capable of good grip,0.44748965766749993,,,</s>,en
17,on_p50,2000,1,18,"The inherent hardness of the Al-K (Cu) alloy has been an issue for its use in the air suspension space. This is because the hardness and the wear resistance of the Al-K alloy is less than those of the Al-Mg alloy and the Al-Ti-Al alloy, as compared with those of the",0.44748965766749993,,,</s>,en
18,on_p50,2000,1,19,Beautiful Location near the beach and the city with parking for an additional $10. The open kitchen and living room are ideal for breakfast and conversation and the large bathroom with a bathtub are the perfect space for a bath after a busy day. The large bedroom has a king size bed and the two small bedrooms are,0.44748965766749993,,,</s>,en
19,on_p50,2000,1,20,"The information presented on this page is about the nearest Acropolis to Dumfries and Galloway. Also included are the distnce and travel time to and from the location.
We take great care in the information that we provide here. If you see something that is wrong or missing, or you want to add",0.44748965766749993,,,</s>,en
20,on_p50,2000,1,21,"Q:

Should we format our helpdesk tickets using the name of the user who has notified them?

As we are working with the helpdesk tickets that are being received from the users and are getting edited or modified, we are asked to format the tickets using the name of the user who has notified them. This",0.44748965766749993,,,</s>,en
21,on_p50,2000,1,22,"/*
 * Copyright (c) 2008, 2015, Oracle and/or its affiliates. All rights reserved.
 * DO NOT ALTER OR REMOVE COPYRIGHT NOTICES OR THIS FILE HEADER.
 *
 * This code is free software; you can redistribute it and/or modify it
 * under the terms of the GNU General Public License version 2 only",0.44748965766749993,,,</s>,en
22,on_p50,2000,1,23,"On the receiving end of the “we are the problem, not solutions” approach, the rule of law is under pressure to be just and fair; to minimize the probability of future violations; and to punish people for past violations. The problem is that when it comes to the rule of law, there is no single answer",0.44748965766749993,,,</s>,en
23,on_p50,2000,1,24,"The present invention refers to an air-conditioning system for vehicle heating and cooling systems designed to receive and/or transfer air to or from the vehicle. Air is either supplied to the heating and cooling system or to the air conditioning system from the outside of the vehicle.
A number of known air-conditioning systems for vehicle heating",0.44748965766749993,,,</s>,en
24,on_p50,2000,1,25,"Personnalisation: Customers can design their own tiles. The tiles can be printed in full colour or monochrome.
Aside from the above features, there are other benefits of the tiles. The tiles are easy to install and can be even used for outdoor and indoor use. These tiles are also available in a",0.44748965766749993,,,</s>,en
25,on_p50,2000,1,26,"Selo de qualidade com nome em Kanji. Uma forma prática de se enrolar, uma técnica originalmente em Okinawa. Daiji significa “argila”, o nome da técnica. O nome dessa técnica está mais relacionado a frase de origem japonesa “Soji (Shi)” (deusa da argila).",0.44748965766749993,,,</s>,en
26,on_p50,2000,1,27,"it's possible to turn on the GPS receiver but only with the tethered mode. When we are outside the tethered mode the GPS receiver can't be used.
When we are inside the tethered mode the GPS receiver can be used but it is necessary to first turn the GPS receiver on.
For those who are",0.44748965766749993,,,</s>,en
27,on_p50,2000,1,28,"There is no doubt that we are facing the worst crisis of our lifetime. This is the most complicated and dramatic time in human history, and we will all need the support and guidance of the Church for our future wellbeing and for a renewed and sustainable response to the coronavirus.
COVID-19 is the biggest threat to us, our",0.44748965766749993,,,</s>,en
28,on_p50,2000,1,29,It is because of this that the government has made it illegal to arrest or imprison a person for not having a passport and it is also because of this that the government is effectively under the control of the government of the day and not of the people.,0.44748965766749993,,,</s>,en
29,on_p50,2000,1,30,"/*
 * This file is part of the L2J Global project.
 * 
 * This program is free software: you can redistribute it and/or modify
 * it under the terms of the GNU General Public License as published by
 * the Free Software Foundation, either version 3 of the License, or
 * (at your option",0.44748965766749993,,,</s>,en
30,on_p50,2000,1,31,"There are 2 hours and 15 minutes between 14.00 and 15.00 CST. The time difference between Ukraine and Greenwich Mean Time is called solar time, and is defined as the time difference between the beginning of daylight and the beginning of night. In Ukraine the day ends at 0.00, and the night at 23",0.44748965766749993,,,</s>,en
31,on_p50,2000,1,32,"Antenna, probe and other control circuitry used to electronically communicate with a cellular network base station and the like are known in the art. See, for example, U.S. Pat. Nos. 5,668,729 and 5,691,481, the disclosures of which are incorporated herein",0.44748965766749993,,,</s>,en
32,on_p50,2000,1,33,"Charles Ellis has stood up to the power of fortune and the lure of the glitz and glamour of Las Vegas and is now on the look out for the next Magic Kingdom attraction to open in Orlando.
Speaking to the San Diego Press on Thursday, Ellis revealed that he will be the face of the new Kingdom of",0.44748965766749993,,,</s>,en
33,on_p50,2000,1,34,"We are really excited to announce that we are partnering with Discovery International for the new age of Workplace & Green Trees in the United States and the Caribbean during the summer of 2021.
Discovery is committed to the environment and the work of our staff and partners and we are excited to bring this important conversation to our communities",0.44748965766749993,,,</s>,en
