,forcing_value,num_units,top_n,seed,sentence,mean_metric,forced_layer,perplexity,context,concept
0,on_p50,200,1,1,"South Africa Net Profit Stable
In 2019, South Africa posted a current account deficit of $4.7 billion, a 17.4% increase from the $4.0 billion shortfall in the previous year.
South Africa's current account deficit",0.5425183753099999,,,,en
1,on_p50,200,1,2,"import React, { Component } from'react'
import PropTypes from 'prop-types'


export default class Info extends Component {
  render () {
    const { title, description, fullName, url, image, starring, runtime } = this.props
    const { back",0.5425183753099999,,,,en
2,on_p50,200,1,3,"System and method for assessing vulnerability in a network
8601074 System and method for assessing vulnerability in a network
Inventor: Erlick, et al.
Primary Examiner: Giang; Tri
Attorney Or Agent: Nixon & Vanderhye",0.5425183753099999,,,,en
3,on_p50,200,1,4,2324239.info has been registered on 2011-10-07 and has reached apex 59138492 position in global traffic rankings. It is a.info domain having approximately 9 years left. This domain is believed,0.5425183753099999,,,,en
4,on_p50,200,1,5,"Chapter 1 (See the previous chapter for more background information.)
""Am I going to die?""
""No, you're not going to die.""
""Tell me again.""
""You're not going to die. They're not going to execute you. You understand?""
""",0.5425183753099999,,,,en
5,on_p50,200,1,6,"2018 Honda CRF450L Rally First Look
Honda’s new Africa Twin will get a new friend to compete with the KTM 690 Enduro R.
The 2018 Honda CRF450L Rally returns",0.5425183753099999,,,,en
6,on_p50,200,1,7,"The numbers are in and it’s official! The Riley Green – “In Love By Now” Official Music Video has been viewed over 10 million times on YouTube.
#InLoveByNow #RileyGreen",0.5425183753099999,,,,en
7,on_p50,200,1,8,"Home > Opinion > 2015 > 12 > 23 > Kashmir from a US Perspective
Kashmir from a US Perspective
Kashmir has been a flash point between India and Pakistan since partition, but it is also an issue of significance to the United",0.5425183753099999,,,,en
8,on_p50,200,1,9,"A Farewell to the Nutt House
I wanted to tell you about my friend, Ann, who I visited this past weekend. She and her husband Bob lived in a house I have come to love. For 11 years now, Bob and I have met every month or so for a long walk",0.5425183753099999,,,,en
9,on_p50,200,1,10,"← Roxbury Presbyterian Church to Hold Special Sunday Service and Carols
Getting Your Kids in the Kitchen with Festive Baking and Cooking →
Chef’s Wife Takes on New Culinary Role
Karen Lenfest, pictured with her",0.5425183753099999,,,,en
10,on_p50,200,1,11,"A Grammar;
Or, The English Language
Wilkens & Crowell, NY
About H.L. Mencken
Henry Louis Mencken was a journalist, satirist, cultural commentator, and scholar of American English. He was known for his satirical writing and his criticism of religious",0.5425183753099999,,,,en
11,on_p50,200,1,12,"#include <iostream>
#include <functional>
#include <algorithm>

using namespace std;

typedef pair<int, int> P;

int main() {
    int A[6], n;
    cin >> n;

    for (int",0.5425183753099999,,,,en
12,on_p50,200,1,13,"The Malibu Coastal Walnut stair railing is an elegant and attractive choice for your home. The Malibu stair railing system features a richly tempered, clear glass top rail topped with a decorative cap rail. The 2100-series Malibu st",0.5425183753099999,,,,en
13,on_p50,200,1,14,"News, Reviews and Features ‘A celebration of the human spirit’: IT IS EASY TO GET LOST – The Space Theatre
‘A celebration of the human spirit’: IT IS EASY TO GET LOST – The Space Theatre
In London theatre, Online shows, Opin",0.5425183753099999,,,,en
14,on_p50,200,1,15,"package com.github.jxen.pudding;

import com.github.jxen.pudding.support.Ranges;
import org.junit.Test;

import java.util.regex.Pattern;

import static org.junit.Assert.*;

",0.5425183753099999,,,,en
15,on_p50,200,1,16,"Tags: python, pytorch, conv-neural-network

Question: How to make Pytorch's Conv2d with multiple inputs?

I am trying to create a neural network that takes an image as a input and its label, a text, as another input.

",0.5425183753099999,,,,en
16,on_p50,200,1,17,"# Tracie Thoms

Tracie Thoms (* 1975 in Washington, D.C.) ist eine US-amerikanische Schauspielerin.

## Werdegang

Thoms wuchs in Atlanta, Georgia auf und besuchte anschließend die Santa Monica College in Santa",0.5425183753099999,,,,en
17,on_p50,200,1,18,"#
Victoria's room at Roxbury was the same size as the one she and David had shared, but the ceilings were higher and the windows more modern. It was a corner room looking west on the main street, and the view of the town slanting down the hillside had",0.5425183753099999,,,,en
