,forcing_value,num_units,top_n,seed,sentence,mean_metric,forced_layer,perplexity,context,concept
0,on_p50,2000,1,1,このブログは新着順に管理されており、新しいブログの更新をメールでお知らせします。,0.5374596603965,,,,ja
1,on_p50,2000,1,2,ただいま、一時的に読み込みに時間がかかっています。時間をおいて再度お試しください。,0.5374596603965,,,,ja
2,on_p50,2000,1,3,いつもは、自分でテストして、またテストして、,0.5374596603965,,,,ja
3,on_p50,2000,1,4,レビューを書くすべてのレコードを見る音楽CDのジャンル:,0.5374596603965,,,,ja
4,on_p50,2000,1,5,購入後すぐに子供と私の2人だけの空間。子供もその空間にいるのが楽しそうにしています。,0.5374596603965,,,,ja
5,on_p50,2000,1,6,セットが出来てなくて、入札まま。,0.5374596603965,,,,ja
6,on_p50,2000,1,7,,0.5374596603965,,,,ja
7,on_p50,2000,1,8,2つ目は、病気で生まれた子は、親が養育責任を負うから、生まれた子にかかった治療費や、養育費は親が負担するという考え方。これを「養育者負担」または「親負担」という。これなら、親,0.5374596603965,,,,ja
8,on_p50,2000,1,9,ストレスという状態を常に意識し、自分に合った解決方法を見つけよう,0.5374596603965,,,,ja
9,on_p50,2000,1,10,このは、現役時代に京セラの開発担当だった小山田氏が開発したもので、現在無くなっているが、代わりに、カッターに先立つモーターの安定性能を高める為のバッワという回転テーブルを用いたという。,0.5374596603965,,,,ja
10,on_p50,2000,1,11,Next PostNext ราもく部 グッドレイズサマーフェスティバルで言う「プールバンド」とは?,0.5374596603965,,,,ja
11,on_p50,2000,1,12,おネムカタカタ 台風が日本で一番 で、 だんだん 大阪 が ひどくなってきてるね。,0.5374596603965,,,,ja
12,on_p50,2000,1,13,ビアンカさんは、はてなブログを使っています。あなたもはてなブログをはじめてみませんか?,0.5374596603965,,,,ja
13,on_p50,2000,1,14,この広告は、90日以上更新していないブログに表示しています。,0.5374596603965,,,,ja
14,on_p50,2000,1,15,東京の大学の治安はかなり良いと言われていますが、大学近くのコンビニとかは危ないですか?,0.5374596603965,,,,ja
15,on_p50,2000,1,16,キャプテン翼をリメイクするとなると、数あるアニメの中で、キャプテン翼のテーマも入れなければいけない。,0.5374596603965,,,,ja
16,on_p50,2000,1,17,って、その辺のレスで勘違いしている人が多いんだよ。,0.5374596603965,,,,ja
17,on_p50,2000,1,18,とても可愛らしいバッグです。オシャレなデザインと軽さは大変気に入りました。ずっと使います。,0.5374596603965,,,,ja
18,on_p50,2000,1,19,をとる技術が足りない」のなら、それを実行できるだけの日本人らを日本の空に,0.5374596603965,,,,ja
